train_data1,train_data2,train_data3,train_data4
2.74406968072748,0.933458505924134,1.2628000661706,0.0125
0,0,-1,0.05
1,1,1,0.0125
0,0,0,0.05
0,0,1,0.1
0,0,1,0.025
1,-1,1,0.00625
0.0624933212350126,0.398573566816973,1.11257620541383,0.05
0,1,1,0.00625
0.872694139114541,-0.280522281550945,-1.54538504818458,0.025
0.786173476164607,0.765570986915317,3.02596793988448,0.1
0,0,1,0.025
1.80049904549146,0.409570014718507,-0.625492414613612,0.05
1,0,0,0.025
1,-1,1,0.0125
0,1,1,0.00625
1.4957991173815,2.07115531384699,1.03827011448794,0.05
2.48598761003483,1.46240831206589,0.700010201834875,0.0125
2.03018354971178,0.295405667765424,1.08696884417737,0.00625
0,0,-1,0.0125
0,0,0,0.025
0.128082978234506,0.955931721205856,-0.259149390184301,0.0125
0.29716301674462,-0.292918778354768,0.621369395344806,0.1
1.14869280064117,1.9237996846052,-0.118112568666068,0.025
0,0,0,0.025
0.378454882997584,0.501499011537724,1.59039415287991,0.05
1,0,1,0.025
0,-1,1,0.0125
0,0,-1,0.05
0,0,-1,0.1
-1,1,1,0.05
0,0,0,0.0125
-1,1,0,0.0125
0.587026997125855,1.13338152234281,0.365503723833549,0.05
1,-1,0,0.05
0,-1,-1,0.1
0,1,1,0.00625
0,0,0,0.025
1,0,1,0.0125
1.54109468136994,1.59723771080475,0.80463189331915,0.1
1.23933121939599,1.18269832934228,-1.11556779994209,0.1
0,1,0,0.1
2.38009682210194,1.68728048121237,3.11634836129845,0.05
0,-1,0,0.1
1.74364152337179,0.636995191189375,2.78663818063105,0.00625
2.20287587841373,1.26713174825323,-0.457055900620665,0.05
-0.766390406254486,1.41574577583172,2.10733715191475,0.025
0,1,0,0.1
0,0,1,0.0125
-0.231873926576903,0.158096005407614,1.35459571865169,0.0125
0,0,-1,0.05
0,-1,-1,0.1
1.14307348700107,2.12132463775565,3.0625506556793,0.1
0,1,0,0.025
1.10505651963897,1.71478564110309,0.289366613861063,0.025
0,1,-1,0.1
0.815193990187371,-0.479149565843279,0.991781325664221,0.1
0,0,-1,0.0125
2.16223851027034,1.5019233276466,-0.518246782554151,0.025
0,1,-1,0.1
1.5965958487357,2.15094959678282,1.06617997560838,0.1
0.418871544775139,0.419460804153849,0.962137892545013,0.0125
3.18261395114657,1.35491795673119,-0.460254306127492,0.05
0,0,0,0.0125
-0.341219265122585,2.17316792810596,-0.519136325579365,0.1
0.647906727194306,1.62526062878387,0.431904077785356,0.05
0.00487113338733003,0.648667811515568,1.52326288292738,0.025
1.74884114941025,2.92941717601628,-0.11543442716759,0.0125
0.80572603608739,1.04230249741871,3.15002037912695,0.05
0,1,1,0.05
-0.0185164394787085,-1.09277732187924,2.75756311105211,0.00625
-0.205130791175743,2.41771431947005,1.77715400554899,0.05
0,0,1,0.05
0,-1,0,0.05
-0.185152536284105,-0.0897495905799952,2.73935972452207,0.05
1.6764260030423,1.3339976127551,-0.254558704334164,0.05
0.936080227214369,1.33236940157794,0.534225380707866,0.025
-1,1,1,0.00625
0,-1,1,0.0125
0,1,0,0.00625
0,-1,1,0.00625
-1,0,-1,0.1
1.90398166252792,0.685088666977917,-0.0138597586876454,0.00625
0.407151867609105,0.481665445746079,-0.368563913294617,0.1
1.61710302687069,0.0431395660660671,0.510568763460437,0.0125
0,0,0,0.025
0,0,1,0.025
-1,0,-1,0.05
0,1,0,0.1
-0.352133196372594,1.07549446455151,0.769523522128617,0.025
2.03018354971178,0.295405667765424,1.08696884417737,0.05
0,-1,0,0.1
0,-1,0,0.05
0.5349479338157,0.754133445121438,0.531911117680973,0.0125
0.253454830191688,0.338055792416482,0.0604263680232197,0.0125
1.01552677718863,-0.890557448336101,0.916196263467152,0.00625
0,0,1,0.025
-1,1,1,0.05
0,1,0,0.00625
0,0,0,0.05
0.652958134937394,-0.0113431699313644,-0.434915714390902,0.025
0,1,-1,0.0125
2.23884955328421,-0.428944350745316,-0.217062869676778,0.1
0,0,-1,0.0125
-0.0641541356419537,1.77442880140017,1.09317041167348,0.00625
0,0,0,0.1
-0.176717306224697,0.839865008385476,-0.780856333374305,0.025
0,0,1,0.05
0.553436535449297,0.513993680522042,1.9762559779573,0.05
1.12991553186279,-0.0281680529446364,2.0537056745225,0.00625
0,-1,1,0.05
0,1,1,0.0125
1.24166904932643,1.49172334729421,0.641913793850135,0.025
-0.766390406254486,1.41574577583172,2.10733715191475,0.00625
0,0,1,0.1
-1,0,1,0.05
0,0,1,0.1
-1,-1,0,0.1
1.28908619505423,0.35931899056427,1.88559656879345,0.025
0.921910468477753,2.36825763707313,3.76139287039393,0.05
0,-1,0,0.1
0.653323397448199,0.738806084726578,-0.229225199635451,0.0125
0.660188409688996,-0.934638939503321,2.41252964223681,0.00625
0,-1,-1,0.025
0,0,1,0.0125
2.19752790385607,2.49396609239788,1.91096281683937,0.025
2.91138510027038,1.01558097757242,1.31462237198814,0.1
1,0,0,0.05
-0.415296182825732,-0.675954263924816,0.914334240435688,0.1
-0.300765712642386,1.5468758037751,0.172243690409131,0.0125
-1,0,1,0.0125
0.496155773888196,-0.65105379112828,-0.779397978783592,0.00625
-0.397573454495271,0.670973534381978,-1.05080206302032,0.0125
1.90434596874538,0.674943141318911,-0.291333047962792,0.1
0,1,1,0.1
1.90434596874538,0.674943141318911,-0.291333047962792,0.025
0,-1,-1,0.05
2.79881431761134,3.98426578441306,0.19685236653036,0.05
1,0,-1,0.05
1.82126004279357,0.78035492964267,0.570490536059474,0.1
0.874686736599222,1.23176664780463,0.543983065183621,0.1
0.850431719911322,-0.283619948824782,0.857161795282836,0.05
0,0,-1,0.1
-0.164967495050344,0.9338781899879,1.00705397694133,0.025
-1,1,0,0.05
0.912794395312549,0.0196658121050821,2.27370914908121,0.05
0.548673113427965,-0.123640789578667,0.142681827410244,0.025
0,0,0,0.1
0,0,-1,0.00625
1.88968439077035,1.74252818257519,1.05445228525834,0.025
0.532682976910784,3.17758726059791,0.615363212008083,0.00625
0,-1,-1,0.00625
0,-1,-1,0.0125
0,0,0,0.1
1.78602391490933,1.60077572584934,1.00293119946373,0.05
1,1,0,0.1
2.28987225824235,0.824219504998701,1.72587322699903,0.1
0,1,0,0.0125
2.57335774356706,1.97017835232273,-0.162934386390967,0.05
0.737592456882789,0.0533270593980214,-1.33331809560934,0.025
2.49167772649965,0.01719386492729,-0.920479958064991,0.05
1,0,0,0.00625
1.14382022236408,1.94003863355983,0.941706588917637,0.1
1.84556481165951,1.36978438334366,1.32136732566061,0.025
0,-1,1,0.0125
0.792011856235931,2.41019091836265,0.521610455435817,0.00625
2.76875199893232,1.16344297839148,2.16932598298771,0.00625
2.4917553399717,1.28128715502617,1.60646167411667,0.05
-1,-1,0,0.0125
0.699943839771083,-1.57141786594646,-0.380253296159515,0.1
-0.0345175697694129,0.422117763082454,0.746607903419526,0.1
0,1,0,0.025
-0.163012876852278,3.28430526617311,-0.926658786977585,0.1
0,0,0,0.1
0.837214838128637,0.445989249143074,-1.05984569483093,0.0125
-1,0,-1,0.1
0,1,-1,0.025
2.30239010367738,1.16584432612361,-0.283466033717945,0.05
1.21390968837934,1.12315418961605,0.919480269310241,0.00625
0,-1,-1,0.00625
1.08715038470364,0.620465115787153,2.56815484262981,0.1
1.81542245274296,0.677341868466616,0.356798131874762,0.05
2.98276917989749,1.04255505744295,1.77201629375778,0.05
0,0,1,0.025
1.56143540940525,1.07837514420641,0.0375798517414262,0.025
0,0,-1,0.025
1.96717113570269,0.856276552460368,0.388165876404959,0.05
0.289636364241209,0.0752615675982184,1.63736273237417,0.025
1.31234216687122,-0.115257306935838,0.868388207218082,0.025
0,-1,-1,0.00625
0.198608031243481,1.69855269002181,1.28316238692677,0.1
0,0,0,0.00625
-1,1,-1,0.05
0,0,1,0.05
0.428345491827773,-0.598603963436921,2.35343215262417,0.025
0,-1,0,0.0125
-0.529526871300443,-0.471738396505345,2.30262627268807,0.025
0,-1,0,0.05
-1,1,1,0.1
1.90725052793396,1.64255309005322,1.0369289526043,0.025
0.78575748452569,-0.00311718572245767,-0.85440176046951,0.00625
0,0,-1,0.1
0,0,1,0.1
0,1,1,0.025
0,0,0,0.025
0.872696061548957,1.81698672197969,2.13720609393154,0.05
1.71765308745347,0.354737549961825,0.144126266578939,0.0125
2.65664959398775,0.284588915305292,1.28267979441826,0.0125
0,1,1,0.05
1,0,0,0.1
0,0,1,0.05
0,0,1,0.05
0.255389827605455,0.0864914619591884,1.14680876180373,0.05
0,0,1,0.00625
0,0,1,0.025
0,-1,0,0.00625
0,0,-1,0.025
0.519622676101277,-0.319655054674341,0.418982889153067,0.025
0,1,1,0.00625
1.33429461432963,1.42988651862998,-0.315635058079345,0.00625
1.25701243033268,0.707434983047823,0.221729931603653,0.05
-1.05924461415078,1.17571020530765,-0.616199932737158,0.05
1.71493974548572,1.81530183841546,1.78953756340417,0.00625
0.183820275349357,-0.327746996265118,1.52429128938683,0.0125
1.2349245610501,0.567410042284548,0.68405875517268,0.0125
2.06823383218497,-0.0625612549945671,-0.163077384481258,0.025
0,-1,1,0.1
0,0,0,0.00625
0,0,1,0.1
2.55280302396915,1.74416170385665,0.231695320906715,0.025
0,0,0,0.00625
1.13095023680555,-0.658457625817126,-0.566091484118418,0.1
0.121554094830139,0.561484287026869,0.713615396818504,0.0125
0,0,-1,0.1
2.36736894164377,0.656384018007549,0.623658457627493,0.1
0,0,0,0.05
1.37980274850755,2.8439026733222,0.743485017908672,0.025
2.02582872594627,1.41991325139967,2.33865982050059,0.00625
0.0694943906985422,1.17127480338924,1.17068455771688,0.1
0,1,1,0.025
0,0,0,0.00625
0,0,1,0.025
0.237796599220762,0.636271928610357,-1.15570604267199,0.05
2.5722677038805,-0.18237284783617,2.00266868628268,0.1
1,-1,1,0.00625
-1,0,-1,0.025
1.32075155894311,1.25855276440829,2.37847970590343,0.025
1,-1,-1,0.025
1.32807692543699,0.869968928110474,1.95813980488707,0.1
1,0,0,0.1
1.49565977049952,0.372064391943408,0.178574842770879,0.025
0,-1,0,0.025
0.275861043126815,-0.371513954645366,0.0223208386996169,0.025
0,-1,0,0.0125
1.1693121607846,-0.680323596978119,0.694916641049099,0.025
0,0,0,0.1
1.94346911676121,1.83178671753775,0.211448630895915,0.025
1.15723538624483,0.891261782181673,-0.932335745936448,0.025
0.732758571552966,0.624831851189269,0.603724806719094,0.1
0.833960710197265,2.43652904682675,1.68606658825448,0.0125
2.0266852100104,1.40330007229612,1.13100072956469,0.1
0.561931087516097,0.681107226658257,0.179107694054631,0.05
0,0,1,0.05
1.37862864806197,-0.295370113069462,0.899489977030195,0.0125
1.20479390971723,-1.3260097456091,0.739011124495774,0.0125
-1,0,-1,0.00625
2.55020506395611,0.96119755393387,-0.238152367194874,0.00625
1.22323569015332,0.149666987151174,0.904328457476748,0.1
0.563041895343388,0.381472766115684,-0.00964910916749351,0.05
1.46204506145786,-1.01932814433778,0.780231651708157,0.1
1.34890042659789,1.07904075140206,1.92664019239176,0.05
1.71334481947215,1.28105738901388,1.88981710044087,0.05
1.98031754511362,-0.578276823369686,1.71539839085379,0.1
0,0,1,0.05
0,0,1,0.025
-0.225000461405056,1.62243616363363,2.18064808299532,0.05
0,0,1,0.00625
1,0,0,0.1
0.268462023463821,1.29119479006079,2.28816539750135,0.0125
0.0969399271943634,0.666570793533325,0.407478480648763,0.1
0,-1,0,0.025
2.04926010633644,0.79648302954641,1.95494589999574,0.025
-1,-1,-1,0.0125
0.571840066337584,0.971439701131699,1.45930319003053,0.00625
0.578666121655799,4.54309734189604,1.45845472671827,0.0125
-1.22682018706017,0.887885074196695,1.28603171342539,0.1
0,-1,0,0.1
0,0,-1,0.1
-0.375638070371923,2.32551137322716,2.15162278162105,0.025
2.53197854965478,0.000457275205107188,1.33548788474576,0.05
-1,1,-1,0.025
0,0,0,0.05
0.611956750913496,0.218808845079896,1.47906997923743,0.025
-1,0,1,0.0125
-0.242832832859529,2.72406729017925,0.783821409734622,0.025
0,0,0,0.025
1.5665417583727,0.220206838472893,2.17196814625604,0.0125
0.584850252918977,-1.05917536315467,2.34579354180053,0.00625
1.71493974548572,1.81530183841546,1.78953756340417,0.025
0.605567381616262,0.476261055016566,-0.379279785678418,0.05
1.11758693810133,0.259659413234125,-0.0703794996051417,0.1
0,1,1,0.1
0.451642951380489,0.312433473200881,1.38851945257248,0.00625
0,0,1,0.025
0.827343437531635,1.33348703943849,0.902592324564411,0.025
0,0,0,0.1
0,0,1,0.0125
0,0,0,0.025
1,0,-1,0.1
0,-1,1,0.025
1,1,0,0.1
3.26574016834164,0.490236847612154,1.72267210107196,0.00625
0,0,0,0.0125
1.51106905681472,2.08399047952767,1.14496885540356,0.0125
0,1,-1,0.00625
-0.0555020283715524,1.00560675246563,-0.224783513157468,0.025
1.73254529267707,-1.17074852654219,1.72506737371182,0.05
1,0,-1,0.1
0,0,0,0.00625
1.37699967410505,3.38439816202349,-1.33096427634345,0.0125
1.4789356077021,2.68035771743521,0.614259417358769,0.025
0.46758740734189,1.81703266269686,0.302661774663607,0.05
0,0,0,0.1
0,0,1,0.00625
0,-1,0,0.05
0,0,-1,0.00625
-1,0,1,0.0125
0,0,1,0.00625
1.02798503820311,1.65071256120251,0.771556738176459,0.05
1,0,-1,0.1
1.43646001929628,2.08609642553165,0.61654890313876,0.025
0,1,-1,0.1
0,-1,1,0.1
1.73619898478726,0.449036712812125,0.57513524572181,0.05
0.605567381616262,0.476261055016566,-0.379279785678418,0.025
0,0,1,0.1
1,-1,0,0.1
1.41419976745511,2.4029604575641,0.676276323042805,0.0125
0,1,0,0.025
0,0,1,0.00625
0,0,1,0.0125
1.25374997443861,1.18060206555388,-0.0776715953596996,0.00625
1.37449034808193,0.307542209946035,0.233386092271754,0.05
0.928117322371115,-0.029413148740145,-1.43289083319516,0.0125
0,-1,0,0.00625
-0.352133196372594,1.07549446455151,0.769523522128617,0.00625
0,0,1,0.05
0,1,0,0.00625
0,-1,1,0.0125
0,0,0,0.0125
0,0,1,0.1
0.67523321055436,0.595027688276311,0.27577473857886,0.0125
2.97358214494025,2.25868327520119,2.61540662310938,0.00625
-1,0,1,0.00625
0,-1,-1,0.05
1.59744955217532,1.04391179368761,1.41967283498887,0.025
0,1,1,0.05
-0.552963325075673,0.359469053761052,1.41875743698783,0.0125
0,0,0,0.05
0.383077724518142,2.0737520176378,3.34128498455001,0.00625
0,-1,-1,0.0125
-1,0,0,0.0125
1,-1,0,0.025
1.66415184978148,0.802723997362831,1.66323300513399,0.1
1.1030081432043,2.20333535873972,0.547696438083973,0.0125
1,0,0,0.00625
0,-1,0,0.05
0,0,0,0.05
1.74352478904918,1.41866359862837,0.479746742331754,0.05
0,0,-1,0.025
1,0,0,0.05
2.83766485667986,2.13914793763105,1.44569120013142,0.0125
-1,1,-1,0.00625
1,-1,1,0.025
0,-1,0,0.025
0,0,-1,0.1
0.500307471959049,1.18317709918665,0.938799928733136,0.00625
0,-1,1,0.0125
-1.0422364356394,0.282006870076246,1.05309316091711,0.05
1.33995888756549,0.245005645836649,1.09224337978638,0.0125
1.27522216173182,1.51606924310663,-0.0789481877448701,0.025
0.355616426487304,0.719431345391493,0.168670372466011,0.05
0,0,1,0.0125
0,0,0,0.0125
0,0,-1,0.0125
-0.141979163964525,2.3015538128473,1.7013782700236,0.05
2.02311588825046,1.54718698459697,1.14298540060835,0.0125
1.26311671501178,0.199089346134474,-0.849445914907625,0.00625
0.128834672982421,0.569483998514579,1.97828552259278,0.025
2.01167398592326,-0.341700198032061,0.628748907198897,0.025
-0.331362469897772,0.420965020813698,1.34477947664477,0.1
0,1,0,0.05
1.87146129487001,0.735967685403775,1.22314089692588,0.025
0.881744362864251,0.479616295334934,-0.239748215073432,0.0125
-0.0993511559952946,0.277214550435133,1.23194962446954,0.025
-1.13275709939784,2.18124034418863,2.70261229674331,0.1
1.23519404837455,1.70887069388438,1.27800910795414,0.1
1.32044459824257,2.13346644512256,0.838818704370513,0.1
0,1,0,0.025
1,-1,1,0.05
0.446674236645703,1.96302754482289,1.30104300093747,0.1
0,-1,1,0.00625
-1,1,1,0.0125
-1,0,1,0.025
-1,1,0,0.0125
0,0,-1,0.05
3.11036028929742,1.80632890130689,2.30926835467309,0.1
0,0,-1,0.025
-1,0,-1,0.00625
0,0,1,0.1
1,0,-1,0.05
0.709422755891424,0.898900998102796,1.38742030030308,0.025
-0.288129085064962,3.15509490872434,-0.842867582476473,0.05
0,-1,-1,0.0125
2.41063096972946,1.28761163644596,1.20812785768987,0.05
0,-1,-1,0.0125
0,0,-1,0.00625
-0.345190640492395,0.7055248145505,0.427029059806049,0.05
0.0884778013830667,-0.922834383314591,2.37621120470868,0.0125
0,0,1,0.1
0,1,-1,0.025
1.35399679025306,3.00308328441245,2.15711465424685,0.0125
1,0,1,0.025
0.428345491827773,-0.598603963436921,2.35343215262417,0.05
0.897030124844991,1.52784060554281,0.488822041431467,0.0125
0,-1,-1,0.025
-1,0,0,0.0125
1.38140091972804,1.07850641750836,2.07276737375303,0.05
1.33054807789354,0.687539070721659,1.44592341434789,0.00625
1.90986425585325,-1.13068298158505,0.173372946890685,0.1
-1,-1,-1,0.025
0.985007729822139,1.96335098653392,0.241943731023318,0.1
0.32190165983481,0.28446326952601,-0.170768554774702,0.0125
1.8109116820012,0.623727394904895,2.60103982124427,0.025
0.653114331312106,-0.363350613116258,-0.665472462569787,0.1
2.38273564830214,1.42916050284513,1.41729740828332,0.0125
1.82049756496771,0.569491410315819,2.06445694017891,0.0125
0,0,1,0.00625
0,0,0,0.00625
-0.324530772071443,1.25764001067661,-0.84036103077435,0.0125
3.36541417365,-0.23369082245764,1.87174429966293,0.00625
0.59993849720626,1.20600655006131,2.49674757777603,0.00625
1.99481013752545,0.692853757234583,0.740560047795273,0.0125
-0.618356610422637,2.3118637855802,2.04617331487834,0.00625
0,0,0,0.00625
0,1,0,0.1
0,0,-1,0.0125
0,1,1,0.05
-1,0,0,0.025
0,0,0,0.1
1.18392623056277,2.39628239726835,0.810867828806798,0.05
0,-1,0,0.00625
-0.349598203429746,0.773904416836793,0.575138434635908,0.00625
0,1,0,0.05
-1,1,1,0.1
0,-1,1,0.00625
0,0,0,0.025
-0.0420319712088701,1.45835876142236,1.23861085016897,0.0125
0.827659100339413,1.53348927480562,1.12027843579922,0.05
1.88627022057437,0.45156012573047,1.18099190249306,0.1
0.427336560696787,2.38588633733449,1.02234118124114,0.025
-0.560108378306664,-1.73812578641643,2.36852788487866,0.025
1,0,1,0.1
0,0,0,0.00625
0.173226178860013,-0.218570815165189,-0.284098723560657,0.00625
-0.425044958575341,0.580147857229743,1.90180017159024,0.05
0.578206823379806,0.747123530566076,1.04133686546294,0.05
0,-1,0,0.1
0.463574923914628,0.844128503702262,2.8681654937339,0.0125
1,0,1,0.1
1.0847550437646,1.4142281144428,0.0106003895959615,0.00625
1.98350426666635,2.95765469886233,1.53058242623435,0.1
0,1,0,0.0125
-0.367085950262128,0.20759599814553,0.98879956301427,0.00625
1.19829141913273,1.87302370595117,1.21490782477825,0.0125
0,-1,-1,0.00625
2.63654567790222,0.511318977344507,-0.0160345303016669,0.025
-1,0,0,0.0125
0.42355547593988,1.04178129527475,2.83207116471477,0.05
-0.379116762739576,2.59756101878728,0.517256923051437,0.1
0,0,1,0.0125
1.01017550943841,2.1514424915811,0.582780379796422,0.025
0,0,1,0.05
0,0,0,0.05
0,1,1,0.025
0,-1,0,0.025
0,-1,0,0.025
0,1,1,0.05
0,1,1,0.00625
-0.155915478621234,1.58223144762839,1.42315561643754,0.1
0,1,-1,0.0125
1,-1,-1,0.1
0.113105920422589,2.05114974042427,0.20269090069578,0.0125
-0.518574871613444,0.589141693936839,0.415310674582406,0.05
0,0,1,0.00625
0.90292420505708,1.46299781530918,0.866419479288821,0.025
0,1,1,0.0125
0,0,0,0.025
-0.175451467357997,1.99283325446979,1.30387949181289,0.1
-1,0,1,0.05
0.933899030329067,2.69503307002654,1.70253502722437,0.025
0,1,1,0.05
0,1,0,0.05
3.64111197217607,2.69685292669213,0.145311692262765,0.00625
0.18941901908313,1.07012279456317,1.77999465936524,0.025
1.01501990138689,0.7249006207362,-0.136644658594458,0.05
0,0,0,0.0125
0,-1,-1,0.00625
1.36181465645992,-0.233226901650942,-0.250876841118793,0.1
-1,0,0,0.0125
0,0,1,0.1
0,0,0,0.025
1.65201405352479,0.999692996598229,2.95423414981797,0.0125
0,0,-1,0.0125
0,-1,1,0.05
0,0,0,0.00625
0,0,0,0.025
0.746728319890706,-0.922824477092313,2.69811234645177,0.025
1.56374638080722,1.39447877145816,2.94842378228299,0.00625
0,0,-1,0.0125
0,0,-1,0.025
1.13023636424025,1.49509401128611,0.0728550695946441,0.1
2.70725316008253,2.11675916825779,-0.79512454817893,0.1
0,0,1,0.00625
2.0423433567586,2.86746434979609,2.63708342414192,0.0125
1.52543290835985,0.493088855645984,0.209849824444531,0.05
0,0,1,0.025
0,-1,-1,0.0125
-0.037260784707011,0.998347610916867,1.30480371905961,0.05
1.50223005160734,1.50582486990347,1.16216413531921,0.0125
0,1,0,0.00625
0.369489306166005,1.37485477229829,2.12153554390486,0.1
0,0,-1,0.1
0,-1,-1,0.025
2.62472776263265,1.94723693592945,1.95391234556968,0.05
0,0,0,0.05
0,0,0,0.025
1.82049756496771,0.569491410315819,2.06445694017891,0.00625
0.253454830191688,0.338055792416482,0.0604263680232197,0.025
0,1,1,0.1
0,0,0,0.0125
1,1,0,0.05
0,0,1,0.025
0,0,-1,0.05
0,0,-1,0.025
0.512036806599459,2.1083753402798,0.368402556601145,0.1
0,0,-1,0.0125
0,0,-1,0.1
1,-1,-1,0.025
2.03583844548691,1.7232983163826,-0.820458847500871,0.00625
2.06155384065965,-0.885974901344066,2.05766824645878,0.0125
0,1,0,0.1
0,1,0,0.00625
-0.493435177471946,0.855768792108609,0.559582280899495,0.0125
0.943549544739546,1.99969960864285,0.0863316420768638,0.00625
1.53753086206202,1.40266685941739,-0.130570242055375,0.05
2.88773874639743,2.25546169667517,2.67121590425764,0.025
0,1,-1,0.1
-0.726645665235544,0.737909293289613,0.800368315904045,0.1
-0.058499978471056,0.825141579344888,-0.152182768232184,0.00625
1,0,0,0.1
1,0,-1,0.1
0,0,-1,0.0125
0,0,0,0.025
0,1,-1,0.05
0.48393091040682,2.19847360098843,1.46213046457049,0.0125
-0.75785598100235,0.715350847755772,-0.306343419351555,0.05
-1,-1,0,0.05
0.253454830191688,0.338055792416482,0.0604263680232197,0.1
-1,-1,-1,0.0125
0.961465000904098,-0.937155654352292,1.71613692901735,0.025
0,-1,-1,0.00625
2.29635814736994,1.50617107781974,0.619427320019736,0.1
1.27007987599551,0.774650672257689,1.53529389008592,0.025
1.2783254619378,2.8801218692138,0.269759565010348,0.0125
1,0,1,0.1
0.904732301804249,1.44605414061011,0.319231883725539,0.0125
0,0,1,0.1
1.12023904570817,0.991591313075031,-0.593299670618609,0.05
0,0,0,0.0125
0.385848400808305,-0.583407794865928,2.36839662178308,0.00625
1.23663092577102,0.403209215096265,1.38064442800295,0.1
0,-1,-1,0.00625
-0.0867971307994237,1.73092781600599,0.214053729326423,0.05
1,0,1,0.0125
0.394736993227207,0.12823830654516,1.70612998150547,0.0125
-1.12126327602429,0.97672508414632,0.425863816529559,0.0125
1.12435343143399,0.995848679948467,0.501533862242768,0.1
0.837214838128637,0.445989249143074,-1.05984569483093,0.1
0,0,-1,0.0125
0.841032052656259,1.76995912769742,1.00270169520013,0.05
0.655455334202578,0.234568431316729,-0.643371879764562,0.00625
0,0,-1,0.025
0,0,-1,0.1
0,0,1,0.1
4.10774881005676,0.691594234677672,1.12088456669329,0.05
1.6635199121578,0.629137450157731,0.196780278948228,0.025
1.13439005121186,0.547763322264851,0.904446685035015,0.025
0,0,0,0.0125
-1,0,-1,0.05
-0.425044958575341,0.580147857229743,1.90180017159024,0.025
0,-1,-1,0.1
-0.895846816534088,0.628474234076807,-0.0908305323880998,0.0125
0,1,1,0.1
1.92702754288922,0.587797740456562,1.54782488719107,0.0125
-1,-1,1,0.00625
0.824793607653137,1.55127823772362,1.06554048444413,0.00625
0,-1,-1,0.025
0.412102089233758,0.82260540422207,2.46040074549193,0.0125
1,0,-1,0.025
0.441709154762439,1.80953364955989,1.5235995955439,0.00625
-0.563675749838384,0.381275813129596,1.10099537758314,0.1
-0.120036651146634,1.11283878166427,0.713119380056124,0.00625
0.680471252604183,1.97738244202883,0.980745236841048,0.025
1,0,1,0.1
1.37468702914574,-0.141916472401489,1.22553604288495,0.025
0.716429818740021,0.995132943961381,2.90986901770618,0.05
1.88456513718393,0.0467927382020044,3.51478316733431,0.05
0,-1,1,0.1
0.328829851702687,0.699893830377122,-0.058636784825026,0.00625
0,-1,0,0.00625
1.60095591395473,2.03461740169546,0.917220282137175,0.05
2.27660592730667,1.4980871917543,-0.535387868970392,0.0125
0,-1,-1,0.00625
0,0,1,0.05
-0.51066962850268,0.890899019294527,1.23148450113511,0.1
0,1,1,0.05
1.76025886906624,2.52313851623799,1.19861963827601,0.05
1.14826407653598,-0.370776082386965,2.59344744530492,0.05
0.90037453749781,1.47194103741181,0.663060610896525,0.025
1.34124607117248,0.255124639268874,0.327695005277167,0.1
1.2783254619378,2.8801218692138,0.269759565010348,0.1
0,0,-1,0.00625
-1.93535258318054,0.634005432353501,1.45296800491737,0.1
0,-1,0,0.00625
0,0,0,0.025
0,-1,0,0.1
-0.897060924772485,1.54221126810031,0.837156598447356,0.05
1.22801669061427,0.883837624887477,-0.662842010713498,0.00625
1,0,-1,0.025
0,0,0,0.0125
0,-1,1,0.025
1.1833069932681,0.953261895785613,1.0952165494147,0.1
0,1,1,0.00625
0.397482294477667,1.98140160600081,2.92079307949184,0.0125
1.01505696977879,1.14945411932669,0.484256535484583,0.05
1,-1,0,0.025
1,0,-1,0.0125
1,0,-1,0.05
1.66158207202077,0.967111857981544,0.611823859601491,0.05
0.704786660960546,2.17587812859479,1.18828173128466,0.025
1,-1,0,0.00625
3.12821152092334,-0.540704020255344,0.671270462059249,0.05
0,0,-1,0.0125
1,1,1,0.1
0.448608919807121,1.43022516760694,-0.873932430723139,0.05
0,0,0,0.0125
-1,1,-1,0.00625
1.01116170891704,1.13403737642599,0.082759353402471,0.025
1.35069859008894,1.4183687984698,1.00577286247625,0.0125
0,0,-1,0.05
-1,0,-1,0.025
-0.322742192125735,0.458227701574034,2.68273057942715,0.05
0.397501356941604,1.83264282661424,1.18106823146394,0.0125
0,0,-1,0.1
-1,0,-1,0.1
-1,0,0,0.025
-0.177903604217326,0.0583926403924505,1.90678906748252,0.00625
1.31555889027317,1.54156394264903,0.570742191591855,0.00625
0,1,1,0.1
1.00890809496879,2.50394509167223,2.22878476445865,0.0125
1,-1,1,0.00625
-1,0,-1,0.00625
-0.0244402966330306,0.358336265010797,1.45145251769196,0.025
0,0,1,0.0125
0,0,0,0.00625
0,-1,-1,0.00625
0,0,0,0.0125
0.365321997432192,0.963014174748968,1.46765012454539,0.00625
0.824604784983581,1.11733211574858,0.388908191639595,0.1
1.1266247581635,1.48720080476868,0.269905875191113,0.1
0.786173476164607,0.765570986915317,3.02596793988448,0.00625
0.437162575661405,1.20244285320367,0.369527706062614,0.00625
0.329782530117871,0.219096945381322,-0.631414140255728,0.1
0,1,-1,0.00625
2.5722677038805,-0.18237284783617,2.00266868628268,0.0125
0,0,1,0.1
-0.85001966969021,2.18952792632129,1.15814851530043,0.0125
1.12023904570817,0.991591313075031,-0.593299670618609,0.1
0,1,0,0.1
0,0,-1,0.05
1.60665422230846,0.983421746164393,1.56850614611449,0.05
0,0,1,0.1
0,1,0,0.05
1,0,0,0.00625
0,0,-1,0.025
0,0,1,0.1
0,0,1,0.0125
-1,-1,-1,0.05
