data1,data2,data3,data4
0.0214466094067265,0.0952699361691351,0.25,0.1
-0.987688340595138,-0.996917333733128,-1,0.05
-0.555570233019604,-0.471396736825998,-0.382683432365091,0.1
0.728553390593275,0.477953368534228,0.250000000000002,0.00625
0.0196336924606265,-0.117537397457839,-0.252491577015159,0.00625
0.249999999999997,0.0952699361691353,0.0214466094067259,0.0125
0.995184726672197,0.972369920397677,0.931214934758804,0.025
0.0071006228943635,0.0214466094067259,0.0493794544445627,0.05
-0.649448048330184,-0.587785252292474,-0.522498564715949,0.05
2.14375087914446e-15,-0.195090322016126,-0.38268343236509,0.00625
0.0493794544445631,0.0952699361691372,0.161969897428025,0.1
-1,-0.996917333733128,-0.987688340595138,0.025
0.230755425403827,0.119364378515659,0.0493794544445628,0.0125
0.96759909236026,0.993068456954926,0.999807240482065,0.025
0.522498564715949,0.555570233019602,0.587785252292473,0.00625
0.357060219444152,0.249999999999999,0.161969897428024,0.025
0.0493794544445628,0.0952699361691367,0.161969897428026,0.1
0.925328113903963,0.980877581765526,1,0.05
0.96759909236026,0.993068456954926,0.999807240482065,0.00625
0.195090322016129,0.0980171403295599,-3.67394039744206e-16,0.0125
0.334335167983221,0.428381372890604,0.528522093333213,0.1
9.23013622956272e-05,0.00144858139267511,0.00710062289436372,0.0125
0.00144858139267507,0.000598866149291634,0.000190855324707683,0.025
0.664252437911281,0.76040596560003,0.842217233716286,0.00625
-0.891006524188367,-0.809016994374947,-0.707106781186547,0.1
0.334335167983223,0.25,0.177900702942991,0.05
0.119364378515658,0.177900702942991,0.25,0.0125
-0.19509032201613,-0.382683432365091,-0.555570233019602,0.1
-0.471396736825998,-0.555570233019603,-0.634393284163645,0.025
0.634393284163645,0.555570233019603,0.471396736825998,0.00625
-0.760405965600031,-0.785316930880745,-0.809016994374947,0.00625
-0.707106781186549,-0.587785252292474,-0.45399049973955,0.0125
0.404140204388278,0.25,0.132699754523202,0.00625
0.951655382444446,1,0.951655382444444,0.025
0.951655382444444,0.996919709440956,0.987726234834463,0.05
-0.872496007072798,-0.923879532511287,-0.962455236453647,0.1
0.00911862710939478,0.00296989444237524,0.000598866149291657,0.00625
0.995184726672197,1,0.995184726672197,0.025
0.0424802495568946,0.0143513253300134,0.00296989444237517,0.025
-0.587785252292474,-0.522498564715949,-0.453990499739547,0.05
-0.707106781186549,-0.773010453362738,-0.831469612302546,0.025
0.271440449865073,0.40074883310314,0.522498564715947,0.00625
0.0745315935936665,0.0257922402675482,0.00542873029039716,0.1
0.649448048330182,0.707106781186547,0.76040596560003,0.05
-0.309016994374947,-0.38268343236509,-0.453990499739546,0.1
-0.987688340595138,-0.972369920397676,-0.951056516295154,0.05
-0.649448048330185,-0.539138322911,-0.418659737537429,0.0125
0.477953368534229,0.250000000000001,0.0952699361691379,0.05
0.0115222050416156,0.0424802495568946,0.106890725761249,0.05
0.972369920397677,0.951056516295154,0.923879532511287,0.00625
0.000190855324707672,0.00296989444237517,0.0143513253300134,0.0125
-0.453990499739546,-0.522498564715948,-0.587785252292473,0.00625
0.453990499739547,0.488621241496955,0.522498564715949,0.1
0.00542873029039731,0.0214466094067264,0.0570019051745831,0.025
-0.175796279934353,-0.0392598157590677,0.0980171403295605,0.0125
0,0.0980171403295603,0.195090322016128,0.0125
0.212309409561685,0.17790070294299,0.146901502548501,0.1
1,0.980877581765526,0.925328113903963,0.05
0.00911862710939498,0.000955077738761777,2.37570782822831e-06,0.0125
0.503148862727439,0.68016971603506,0.838570235196909,0.025
0.891006524188368,0.923879532511287,0.951056516295154,0.025
0.000598866149291636,5.75815527856625e-62,0.000598866149291621,0.05
0.774757290930045,0.630265501849368,0.477953368534227,0.0125
0.146901502548502,0.0745315935936669,0.0307216677048793,0.00625
-0.30901699437495,-0.15643446504023,-4.89858719658941e-16,0.025
0.85806889464449,0.818135621484342,0.774757290930044,0.05
9.23013622956186e-05,0,9.23013622956186e-05,0.0125
0.00710062289436373,0.00144858139267507,9.23013622956225e-05,0.00625
1.20115722464288e-05,3.78942393253299e-05,0.0021094191287323,0.0125
0.555570233019602,0.587785252292473,0.619093949309834,0.0125
3.78942393253321e-05,0.000598866149291625,0.00296989444237522,0.00625
0.925328113903962,1,0.925328113903963,0.025
0.428381372890606,0.334335167983221,0.250000000000001,0.05
0.250000000000002,0.477953368534228,0.728553390593275,0.025
-0.522498564715948,-0.587785252292473,-0.649448048330184,0.1
2.37570782822759e-06,2.24927940568994e-64,2.37570782822765e-06,0.025
0.987688340595138,0.951056516295154,0.891006524188369,0.05
0.25,0.146901502548502,0.0745315935936679,0.05
0.680169716035064,0.528522093333216,0.380346866404409,0.025
0.00710062289436372,0.00144858139267511,9.23013622956272e-05,0.05
0.357060219444153,0.477953368534228,0.604949687464166,0.0125
0.0214466094067262,0.00542873029039711,0.00059886614929162,0.1
-2.02128619922972e-15,0.09801714032956,0.195090322016127,0.1
0.916187957117135,0.852640164354091,0.773010453362737,0.05
0.19509032201613,-8.57252759403147e-16,-0.195090322016128,0.1
0.25,0.290768505289531,0.334335167983222,0.025
0.818135621484342,0.774757290930044,0.728553390593273,0.1
-0.587785252292474,-0.45399049973955,-0.309016994374946,0.025
-0.587785252292473,-0.555570233019602,-0.522498564715949,0.00625
0.809016994374947,0.760405965600031,0.707106781186547,0.00625
-0.881921264348355,-0.923879532511287,-0.956940335732208,0.1
1,0.925328113903964,0.728553390593274,0.0125
0.382683432365091,0.5555702330196,0.707106781186548,0.1
-0.908143173825082,-0.956940335732209,-0.987688340595138,0.025
0.0424802495568956,0.119364378515657,0.25,0.025
0.00710062289436373,0.00144858139267506,9.2301362295621e-05,0.1
0.477953368534228,0.728553390593275,0.925328113903962,0.05
0.38268343236509,0.271440449865073,0.156434465040229,0.00625
0.996917333733128,0.987688340595138,0.972369920397676,0.05
0.0214466094067263,0.00710062289436347,0.00144858139267508,0.1
0.428381372890606,0.579500469890532,0.728553390593274,0.1
-0.760405965600031,-0.678800745532942,-0.587785252292474,0.025
-0.649448048330184,-0.587785252292474,-0.522498564715949,0.025
0.382683432365093,0.555570233019604,0.707106781186549,0.05
0.290284677254464,0.195090322016128,0.0980171403295609,0.05
-0.785316930880745,-0.809016994374947,-0.831469612302545,0.1
0.680169716035063,0.818135621484342,0.925328113903961,0.025
0.972560775722384,0.951655382444445,0.925328113903961,0.05
0.707106781186547,0.831469612302544,0.923879532511286,0.0125
0.38268343236509,0.471396736825999,0.555570233019603,0.00625
-0.881921264348355,-0.831469612302545,-0.773010453362736,0.05
-0.634393284163645,-0.522498564715947,-0.40074883310314,0.0125
0.555570233019603,0.471396736825998,0.382683432365091,0.05
0.0952699361691369,0.194685061221373,0.334335167983221,0.1
0.999229036240723,1,0.999229036240723,0.025
0.00911862710939497,0.000598866149291636,5.75815527856625e-62,0.00625
-0.678800745532942,-0.773010453362737,-0.852640164354091,0.025
-0.923879532511287,-0.881921264348355,-0.831469612302545,0.0125
0.0424802495568949,0.0745315935936672,0.119364378515657,0.05
0.951056516295153,0.899748284052221,0.831469612302545,0.1
9.79717439317883e-16,0.195090322016132,0.382683432365093,0.05
0.00144858139267506,3.78942393253304e-05,2.375707828228e-06,0.05
0.212309409561686,0.119364378515659,0.0570019051745831,0.00625
0.000190855324707672,0.00296989444237517,0.0143513253300134,0.05
0.734322509435686,0.649448048330184,0.555570233019602,0.00625
0.17790070294299,0.250000000000001,0.33433516798322,0.05
-0.98078528040323,-1,-0.98078528040323,0.00625
0.678800745532943,0.773010453362738,0.852640164354094,0.00625
0.951056516295154,0.891006524188369,0.809016994374949,0.025
-0.908143173825081,-0.891006524188368,-0.872496007072797,0.00625
0.555570233019602,0.649448048330183,0.734322509435685,0.05
1,0.990569340443577,0.962455236453647,0.025
0.893976418630743,0.818135621484342,0.728553390593273,0.0125
0.555570233019602,0.453990499739546,0.346117057077493,0.05
0.925328113903963,0.728553390593276,0.477953368534229,0.1
0.951655382444445,0.893976418630742,0.818135621484342,0.05
0.477953368534226,0.604949687464164,0.728553390593273,0.05
2.44929359829471e-16,0.0392598157590691,0.0784590957278447,0.0125
1.01064309961486e-15,-0.0980171403295593,-0.195090322016127,0.0125
0.760405965600031,0.809016994374947,0.852640164354092,0.025
0.831469612302545,0.891006524188367,0.938191335922484,0.025
0.996919709440957,0.951655382444446,0.85806889464449,0.00625
0.923879532511287,0.956940335732209,0.98078528040323,0.025
0.98078528040323,0.923879532511286,0.831469612302545,0.05
0.98078528040323,0.923879532511287,0.831469612302546,0.025
0.0214466094067263,0.00911862710939478,0.00296989444237524,0.1
-0.649448048330183,-0.707106781186547,-0.760405965600031,0.05
-0.773010453362736,-0.707106781186547,-0.634393284163645,0.1
0.00911862710939459,0.00296989444237522,0.000598866149291625,0.0125
0.734322509435686,0.649448048330184,0.555570233019602,0.05
0.428381372890604,0.630265501849367,0.81813562148434,0.1
0.522498564715948,0.587785252292474,0.649448048330182,0.00625
1,0.98078528040323,0.923879532511288,0.0125
-0.923879532511286,-0.881921264348355,-0.831469612302545,0.025
0.980785280403231,0.923879532511287,0.831469612302546,0.1
1,0.980785280403231,0.923879532511287,0.0125
0.000598866149291613,0.00710062289436358,0.0307216677048791,0.1
0.000352402317437879,0.00542873029039716,0.0257922402675482,0.0125
0.774757290930043,0.630265501849368,0.477953368534226,0.0125
0.156434465040229,0.0392598157590678,-0.0784590957278455,0.1
0.0029698944423753,0.000598866149291636,3.78942393253352e-05,0.00625
-0.587785252292472,-0.649448048330183,-0.707106781186547,0.05
-0.996917333733128,-0.987688340595138,-0.972369920397676,0.05
0.477953368534227,0.630265501849371,0.774757290930046,0.0125
0.161969897428024,0.095269936169136,0.0493794544445623,0.025
0.0980171403295603,0.195090322016128,0.290284677254461,0.025
-0.555570233019602,-0.634393284163646,-0.707106781186547,0.025
0.428381372890605,0.33433516798322,0.250000000000001,0.00625
-0.471396736825998,-0.555570233019603,-0.634393284163645,0.025
-0.987688340595138,-0.962455236453647,-0.923879532511287,0.0125
0.25,0.119364378515657,0.0424802495568956,0.025
9.23013622956149e-05,0.00144858139267501,0.00710062289436358,0.00625
0.579500469890529,0.428381372890604,0.290768505289529,0.05
0.925328113903963,0.980877581765526,1,0.00625
0.996919709440956,0.987726234834463,0.972560775722384,0.025
0.980877581765526,0.925328113903961,0.838570235196908,0.025
-0.471396736825997,-0.346117057077491,-0.214309153065051,0.05
0.872496007072797,0.797320653772706,0.707106781186548,0.00625
0.195090322016127,0.290284677254461,0.382683432365088,0.1
0.925328113903962,0.838570235196909,0.728553390593274,0.00625
0.0214466094067261,0.0493794544445623,0.095269936169136,0.00625
0.707106781186547,0.678800745532941,0.649448048330184,0.00625
0.693087362545637,0.587785252292475,0.471396736825998,0.05
0.0493794544445623,0.0214466094067261,0.00710062289436358,0.00625
-0.852640164354091,-0.908143173825081,-0.951056516295153,0.1
0.000190855324707683,0.000598866149291634,0.00144858139267507,0.0125
0.649448048330184,0.587785252292474,0.52249856471595,0.0125
0.649448048330184,0.678800745532942,0.707106781186548,0.0125
-0.649448048330183,-0.747508326862595,-0.831469612302545,0.00625
-0.555570233019602,-0.634393284163647,-0.707106781186547,0.05
-0.809016994374947,-0.707106781186549,-0.587785252292474,0.0125
0.25,0.177900702942989,0.119364378515657,0.025
0.634393284163646,0.555570233019602,0.471396736825997,0.00625
-0.785316930880744,-0.852640164354091,-0.908143173825081,0.0125
0.899748284052221,0.951056516295154,0.984426568089892,0.025
0.00296989444237516,0.000598866149291634,3.78942393253323e-05,0.00625
-0.852640164354092,-0.891006524188368,-0.923879532511286,0.00625
0.893976418630744,0.774757290930046,0.630265501849371,0.05
0.00710062289436358,0.000598866149291613,1.48596279529602e-07,0.05
-0.972369920397676,-0.987688340595138,-0.996917333733128,0.1
0.818135621484341,0.655366304172928,0.477953368534226,0.0125
0.555570233019602,0.634393284163645,0.707106781186547,0.1
0.195090322016128,8.57252759403147e-16,-0.19509032201613,0.025
0.119364378515656,0.25,0.428381372890604,0.05
0.418659737537429,0.539138322911,0.649448048330185,0.1
0.334335167983221,0.290768505289531,0.25,0.1
-0.453990499739546,-0.327630179561697,-0.195090322016128,0.025
0.923879532511287,0.891006524188368,0.852640164354093,0.05
-0.707106781186549,-0.773010453362738,-0.831469612302546,0.05
0.83857023519691,0.728553390593274,0.604949687464166,0.00625
0.587785252292473,0.453990499739548,0.309016994374949,0.025
-1.22464679914735e-16,-0.156434465040233,-0.309016994374949,0.0125
-0.634393284163645,-0.707106781186549,-0.773010453362738,0.05
-0.156434465040231,-0.309016994374945,-0.453990499739548,0.05
-0.891006524188367,-0.951056516295153,-0.987688340595137,0.0125
-0.831469612302546,-0.923879532511287,-0.980785280403231,0.05
-0.0784590957278431,0.0588708036511907,0.195090322016128,0.00625
-0.471396736825998,-0.555570233019602,-0.634393284163647,0.05
0.00710062289436358,0.0307216677048797,0.0844891251900128,0.025
0.925328113903964,1,0.925328113903961,0.00625
0.334335167983223,0.428381372890607,0.528522093333215,0.00625
0.728553390593272,0.604949687464163,0.477953368534225,0.0125
0.0424802495568949,0.0745315935936675,0.119364378515658,0.025
9.23013622956186e-05,0.00144858139267504,0.0071006228943635,0.0125
0.09801714032956,0.195090322016127,0.290284677254461,0.05
-0.842217233716286,-0.76040596560003,-0.664252437911281,0.00625
9.23013622956178e-05,0.00144858139267504,0.00710062289436349,0.05
-0.987688340595138,-0.972369920397676,-0.951056516295154,0.0125
0.92532811390396,1,0.925328113903964,0.1
0.728553390593277,0.477953368534226,0.25,0.05
-0.923879532511287,-0.881921264348355,-0.831469612302546,0.1
-0.290284677254461,-0.38268343236509,-0.471396736825997,0.025
0.587785252292473,0.555570233019602,0.522498564715948,0.00625
0.916187957117135,0.852640164354091,0.773010453362737,0.1
0.0424802495568949,0.0745315935936675,0.119364378515658,0.05
-0.471396736825997,-0.555570233019602,-0.634393284163646,0.025
0.998265610184716,0.98078528040323,0.944806046466878,0.05
0.728553390593274,0.477953368534227,0.250000000000001,0.05
-0.453990499739545,-0.346117057077492,-0.233445363855905,0.05
0.119364378515659,0.0424802495568954,0.00911862710939494,0.00625
0.0214466094067264,0.0493794544445629,0.0952699361691369,0.00625
0.357060219444154,0.477953368534227,0.604949687464165,0.1
0.995184726672197,1,0.995184726672197,0.1
0.00911862710939459,0.0424802495568943,0.119364378515656,0.0125
0.842217233716288,0.760405965600031,0.664252437911283,0.00625
0.0784590957278447,0.156434465040232,0.233445363855906,0.025
0.818135621484343,0.728553390593274,0.63026550184937,0.00625
0.818135621484343,0.951655382444446,1,0.0125
-0.195090322016128,-0.0588708036511907,0.0784590957278431,0.0125
0.587785252292474,0.649448048330184,0.707106781186548,0.00625
2.37570782822831e-06,9.23013622956164e-05,0.00296989444237516,0.00625
-0.346117057077492,-0.233445363855905,-0.117537397457837,0.025
3.78942393253336e-05,1.82191631860885e-62,3.7894239325335e-05,0.00625
-0.271440449865074,-0.309016994374948,-0.346117057077492,0.00625
0.925328113903962,0.951655382444445,0.972560775722384,0.00625
-0.872496007072798,-0.797320653772708,-0.707106781186548,0.025
-0.98078528040323,-0.998265610184716,-0.996917333733128,0.1
0.993068456954926,0.996917333733128,0.999229036240723,0.00625
0.858068894644489,0.818135621484342,0.774757290930044,0.0125
0.0980171403295613,1.01064309961486e-15,-0.0980171403295593,0.025
0.838570235196909,0.925328113903963,0.980877581765526,0.05
-0.522498564715949,-0.587785252292473,-0.649448048330184,0.025
0.707106781186549,0.831469612302546,0.923879532511287,0.00625
0.0214466094067264,0.0952699361691367,0.250000000000003,0.0125
-0.707106781186548,-0.76040596560003,-0.809016994374947,0.05
1.48596279529602e-07,0.000598866149291613,0.00710062289436358,0.025
0.707106781186548,0.587785252292472,0.453990499739548,0.025
-0.760405965600031,-0.842217233716288,-0.908143173825082,0.1
0.428381372890604,0.630265501849368,0.818135621484343,0.00625
0.773010453362736,0.831469612302545,0.881921264348355,0.025
0.428381372890605,0.334335167983221,0.25,0.00625
0.477953368534226,0.604949687464164,0.728553390593273,0.0125
-0.809016994374948,-0.720853596702918,-0.619093949309832,0.1
0.707106781186547,0.76040596560003,0.809016994374947,0.05
0.63026550184937,0.818135621484344,0.951655382444446,0.05
0.951655382444446,0.893976418630744,0.818135621484343,0.00625
0.0214466094067263,0.0424802495568949,0.0745315935936671,0.00625
-0.831469612302546,-0.923879532511287,-0.980785280403231,0.0125
3.78942393253336e-05,0.000598866149291623,0.00296989444237526,0.05
0.161969897428025,0.0952699361691369,0.0493794544445629,0.1
0.728553390593273,0.680169716035062,0.630265501849368,0.1
0.893976418630742,0.972560775722383,1,0.1
0.707106781186548,0.619093949309834,0.52249856471595,0.05
-0.999229036240723,-0.995184726672197,-0.972369920397677,0.025
0.0952699361691367,0.0424802495568954,0.0143513253300135,0.1
-0.382683432365088,-0.290284677254461,-0.195090322016127,0.1
0.195090322016127,0.0980171403295593,-1.01064309961486e-15,0.0125
0.655366304172928,0.477953368534226,0.312222458679207,0.05
0.503148862727443,0.680169716035065,0.838570235196909,0.1
0.951655382444446,0.987726234834463,1,0.025
0.19509032201613,0.290284677254464,0.382683432365091,0.0125
0.972369920397676,0.987688340595138,0.996917333733128,0.025
3.59884704910391e-63,0.000598866149291686,0.00911862710939494,0.0125
0.0588708036511907,0.195090322016128,0.327630179561697,0.00625
0.630265501849368,0.818135621484345,0.951655382444446,0.1
0.505657373377984,0.619093949309832,0.720853596702918,0.05
0.83857023519691,0.925328113903963,0.980877581765526,0.0125
0.707106781186548,0.760405965600031,0.809016994374948,0.00625
0.250000000000001,0.177900702942991,0.119364378515658,0.05
-0.881921264348355,-0.831469612302545,-0.773010453362736,0.0125
0.760405965600032,0.707106781186548,0.649448048330184,0.00625
0.00911862710939446,0.0424802495568951,0.119364378515656,0.00625
0.956940335732209,0.923879532511287,0.881921264348355,0.1
0.838570235196908,0.925328113903961,0.980877581765526,0.05
-0.195090322016127,-0.0980171403295598,4.89858719658941e-16,0.05
0.000598866149291648,2.37570782822718e-06,3.78942393253352e-05,0.1
0.728553390593273,0.774757290930044,0.818135621484342,0.025
-0.987688340595138,-1,-0.987688340595137,0.05
0.146901502548503,0.270015241162894,0.428381372890606,0.025
-0.956940335732209,-0.980785280403231,-0.995184726672197,0.00625
0.604949687464164,0.477953368534226,0.357060219444152,0.025
0.818135621484341,0.939146413661245,0.996919709440956,0.0125
0.119364378515657,0.177900702942989,0.25,0.05
0.925328113903963,0.838570235196908,0.728553390593276,0.1
0.161969897428024,0.249999999999999,0.357060219444152,0.00625
0.951655382444446,0.987726234834463,1,0.00625
0.83857023519691,0.728553390593274,0.604949687464166,0.025
0.25,0.177900702942989,0.119364378515657,0.025
-0.852640164354092,-0.872496007072797,-0.891006524188368,0.05
0.809016994374947,0.852640164354092,0.891006524188367,0.0125
-0.809016994374948,-0.720853596702918,-0.619093949309832,0.00625
0.334335167983218,0.212309409561686,0.119364378515658,0.1
-0.999229036240723,-1,-0.999229036240723,0.0125
0.233445363855906,0.309016994374948,0.38268343236509,0.00625
0.951056516295154,0.972369920397677,0.987688340595138,0.1
0.0214466094067258,0.00144858139267501,9.213048445706e-61,0.00625
0.0493794544445626,0.0214466094067263,0.00710062289436347,0.0125
0.117537397457839,0.156434465040231,0.195090322016129,0.0125
9.23013622956263e-05,0.0014485813926751,0.0071006228943637,0.00625
0.728553390593273,0.818135621484342,0.893976418630743,0.025
0.0952699361691363,0.0493794544445626,0.0214466094067263,0.025
-0.271440449865075,-0.156434465040232,-0.03925981575907,0.025
0.809016994374948,0.852640164354093,0.891006524188368,0.025
-0.38268343236509,-0.309016994374948,-0.233445363855906,0.05
0.972369920397677,0.993068456954926,1,0.025
0.649448048330184,0.587785252292473,0.522498564715948,0.025
0.980877581765526,1,0.980877581765526,0.1
0.453990499739546,0.418659737537428,0.38268343236509,0.025
0.00710062289436358,0.000598866149291613,1.48596279529602e-07,0.00625
-0.195090322016132,-9.79717439317883e-16,0.195090322016127,0.05
0.000598866149291644,2.91506610977416e-61,0.000598866149291667,0.0125
3.78942393253362e-05,2.24927940568994e-64,3.78942393253323e-05,0.05
0.428381372890602,0.630265501849366,0.818135621484341,0.00625
0.604949687464164,0.728553390593273,0.838570235196908,0.1
0.119364378515659,0.212309409561686,0.334335167983222,0.025
0.250000000000002,0.0952699361691382,0.0214466094067262,0.1
-0.809016994374947,-0.76040596560003,-0.707106781186547,0.0125
-0.571787960227613,-0.453990499739546,-0.327630179561697,0.1
0.528522093333214,0.428381372890605,0.33433516798322,0.05
0.161969897428026,0.0952699361691363,0.0493794544445626,0.05
-0.923879532511287,-0.891006524188367,-0.852640164354092,0.025
0.951056516295154,0.891006524188368,0.809016994374949,0.1
0.25,0.477953368534226,0.728553390593277,0.1
0.972369920397676,0.98078528040323,0.987688340595138,0.05
0.987688340595137,0.951056516295153,0.891006524188367,0.0125
0.876560324125894,0.972560775722385,0.999229184837002,0.025
0.831469612302545,0.881921264348355,0.923879532511286,0.0125
0.312222458679207,0.477953368534226,0.655366304172928,0.025
0.0392598157590685,1.22464679914735e-16,-0.0392598157590683,0.1
-0.587785252292474,-0.522498564715949,-0.453990499739547,0.0125
0.796839135922359,0.630265501849366,0.453007782838741,0.00625
0.951655382444445,0.818135621484341,0.630265501849366,0.05
3.7894239325333e-05,3.59884704910391e-63,3.78942393253321e-05,0.025
0.728553390593274,0.925328113903964,1,0.00625
0.477953368534227,0.604949687464166,0.728553390593274,0.0125
-0.891006524188368,-0.852640164354093,-0.809016994374948,0.05
0.630265501849371,0.774757290930046,0.893976418630744,0.0125
0.728553390593274,0.604949687464165,0.477953368534225,0.05
0.0745315935936683,0.0307216677048791,0.00911862710939497,0.0125
-0.962455236453647,-0.923879532511287,-0.872496007072796,0.00625
0.000598866149291623,0.00911862710939448,0.0424802495568946,0.1
-0.976765881320873,-0.996917333733128,-0.998265610184716,0.1
-0.453990499739549,-0.309016994374945,-0.156434465040231,0.025
0.555570233019604,0.707106781186549,0.831469612302546,0.05
-0.951056516295153,-0.972369920397676,-0.987688340595138,0.025
0.0952699361691379,0.0214466094067268,0.00144858139267507,0.00625
0.980877581765526,0.893976418630744,0.751968641683824,0.05
-0.747508326862595,-0.831469612302545,-0.899748284052221,0.1
-0.453990499739548,-0.587785252292474,-0.707106781186548,0.05
0.760405965600031,0.809016994374947,0.852640164354092,0.00625
0.760405965600029,0.831469612302545,0.891006524188367,0.00625
0.357060219444154,0.250000000000001,0.161969897428026,0.1
-0.996917333733128,-0.999229036240723,-0.987688340595138,0.0125
0.881921264348355,0.831469612302545,0.773010453362737,0.00625
0.106890725761249,0.0424802495568946,0.0115222050416156,0.05
-0.58778525229247,-0.707106781186548,-0.809016994374946,0.025
0.881921264348355,0.831469612302546,0.773010453362738,0.0125
-0.891006524188369,-0.831469612302545,-0.760405965600031,0.00625
0.818135621484341,0.655366304172928,0.477953368534226,0.1
0.528522093333215,0.428381372890607,0.334335167983223,0.025
0.00144858139267504,0.0071006228943635,0.0214466094067259,0.0125
-0.693087362545637,-0.785316930880746,-0.862734385977792,0.1
0.212309409561685,0.25,0.290768505289531,0.05
0.000190855324707684,0.000598866149291644,0.00144858139267507,0.0125
-0.382683432365088,-0.555570233019603,-0.707106781186548,0.1
0.03925981575907,0.156434465040232,0.271440449865075,0.025
0.587785252292471,0.453990499739546,0.309016994374945,0.05
0.250000000000001,0.0952699361691379,0.0214466094067268,0.05
0.161969897428024,0.249999999999999,0.357060219444151,0.05
-0.156434465040234,-0.309016994374946,-0.453990499739548,0.025
0.728553390593273,0.858068894644489,0.951655382444444,0.05
0.43640924067334,0.555570233019602,0.664252437911281,0.0125
0.453990499739548,0.346117057077494,0.233445363855907,0.05
3.78942393253329e-05,0.000190855324707679,0.000598866149291634,0.025
0.604949687464163,0.728553390593272,0.838570235196909,0.00625
-0.137012341681967,-0.271440449865075,-0.400748833103143,0.1
0.0214466094067268,0.0952699361691379,0.250000000000001,0.05
-0.471396736825998,-0.382683432365091,-0.290284677254464,0.1
0.0257922402675482,0.0745315935936665,0.161969897428025,0.05
-0.214309153065051,-0.0784590957278431,0.0588708036511907,0.0125
0.852640164354092,0.831469612302545,0.809016994374947,0.00625
0.634393284163645,0.707106781186547,0.773010453362736,0.025
0.38268343236509,0.346117057077492,0.309016994374948,0.0125
0.195090322016129,0.0980171403295613,1.01064309961486e-15,0.0125
0.996919709440956,0.951655382444444,0.858068894644489,0.05
0.98078528040323,1,0.980785280403231,0.00625
3.78942393253323e-05,0.000598866149291634,0.00296989444237516,0.1
0.0424802495568955,0.0214466094067263,0.00911862710939478,0.00625
0.000598866149291668,5.40051985306155e-61,0.000598866149291642,0.00625
-0.923879532511287,-0.881921264348355,-0.831469612302545,0.05
-0.831469612302546,-0.891006524188368,-0.938191335922484,0.0125
0.0392598157590691,0.0784590957278447,0.117537397457839,0.0125
-0.809016994374948,-0.720853596702918,-0.619093949309832,0.025
0.0214466094067257,0.0952699361691349,0.25,0.025
0.528522093333212,0.704592985800488,0.858068894644487,0.1
0.951056516295153,0.987688340595137,1,0.025
0.0214466094067264,0.0014485813926751,1.66921101939191e-59,0.00625
-0.45399049973955,-0.587785252292474,-0.707106781186549,0.0125
-0.587785252292471,-0.707106781186548,-0.809016994374947,0.025
0.707106781186549,0.555570233019604,0.382683432365092,0.025
1,0.980877581765526,0.925328113903961,0.0125
-0.290284677254462,-0.156434465040232,-0.0196336924606283,0.00625
0.453990499739546,0.38268343236509,0.309016994374946,0.05
0.453990499739548,0.309016994374946,0.156434465040234,0.0125
0.972560775722384,0.987726234834463,0.996919709440956,0.1
-0.98078528040323,-0.998265610184716,-0.996917333733128,0.00625
0.0844891251900125,0.0307216677048791,0.00710062289436358,0.1
0.925328113903962,0.818135621484343,0.680169716035064,0.00625
0.00710062289436349,0.0214466094067259,0.0493794544445626,0.00625
-0.233445363855907,-0.346117057077494,-0.453990499739548,0.05
-1,-0.996917333733128,-0.987688340595138,0.0125
2.24927940568994e-64,3.78942393253323e-05,0.000598866149291634,0.1
0.453990499739547,0.522498564715948,0.587785252292472,0.00625
1.20115722464288e-05,0.00144858139267506,0.0115222050416161,0.1
-0.634393284163644,-0.707106781186547,-0.773010453362737,0.1
0.0570019051745821,0.119364378515657,0.212309409561684,0.025
0.925328113903961,0.81813562148434,0.68016971603506,0.00625
0.707106781186549,0.831469612302546,0.923879532511288,0.1
0.649448048330184,0.587785252292473,0.522498564715948,0.05
-0.707106781186549,-0.809016994374947,-0.891006524188368,0.0125
0.951056516295154,0.972369920397676,0.987688340595138,0.1
-0.15643446504023,-0.309016994374946,-0.453990499739545,0.1
0.925328113903964,0.728553390593274,0.477953368534227,0.00625
0.0952699361691369,0.0493794544445629,0.0214466094067264,0.0125
0.477953368534227,0.250000000000001,0.0952699361691379,0.0125
0.00710062289436358,0.000598866149291667,1.48596279529655e-07,0.025
0.505657373377984,0.619093949309832,0.720853596702918,0.025
-0.522498564715947,-0.418659737537427,-0.309016994374947,0.00625
0.00144858139267512,5.40051985306155e-61,0.00144858139267507,0.0125
0.0424802495568954,0.00911862710939494,0.000598866149291686,0.05
0.161969897428024,0.0952699361691365,0.0493794544445627,0.1
-0.195090322016128,-0.15643446504023,-0.117537397457837,0.05
0.785316930880746,0.862734385977791,0.923879532511286,0.05
-0.862734385977792,-0.923879532511287,-0.96759909236026,0.00625
0.0653770586620287,0.1469015025485,0.270015241162893,0.025
-1,-0.987688340595138,-0.951056516295154,0.1
0.923879532511287,0.956940335732209,0.98078528040323,0.0125
0.728553390593272,0.925328113903963,1,0.025
0.630265501849368,0.818135621484345,0.951655382444446,0.025
0.1469015025485,0.25,0.380346866404406,0.00625
0.249999999999999,0.357060219444152,0.477953368534226,0.00625
0.925328113903961,1,0.925328113903964,0.00625
-0.290284677254462,-0.156434465040232,-0.0196336924606283,0.0125
